number,incident_state,active,contact_type,category,subcategory,u_symptom,impact,urgency,priority,assignment_group,assigned_to,location,caller_id,reassignment_count,reopen_count,sys_mod_count,made_sla,sla_status,resolved_by,resolved_at,closed_code,closed_at,opened_at,resolution_hours,resolution_days,closure_hours,closure_days,was_reopened,high_reassignment,opened_date,opened_year,opened_month,opened_month_name,opened_day_name,priority_level,priority_label,impact_level,urgency_level,opened_month_year,sla_breached,reopened_flag,high_reassignment_flag,resolution_bucket
INC0025163,Closed,False,Phone,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,4 - Low,Group 70,Resolver 15,Location 188,Caller 290,0,0,1,True,Met SLA,Resolved by 13,,code 6,2016-05-07 22:07:00,2016-05-02 22:05:00,,,120.03333333333332,5.001388888888889,False,False,2016-05-02,2016,5,May,Monday,4,Low,3,3,2016-05,0,0,0,Not Resolved
INC0025164,Closed,False,Phone,Category 23,Subcategory 3,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 149,Location 165,Caller 4210,2,0,7,True,Met SLA,Resolved by 133,2016-05-06 15:37:00,code 9,2016-05-11 16:07:00,2016-05-02 22:45:00,88.86666666666666,3.7027777777777775,209.36666666666667,8.723611111111111,False,False,2016-05-02,2016,5,May,Monday,3,Moderate,2,2,2016-05,0,0,0,3-7 Days
INC0025165,Closed,False,Phone,Category 46,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 218,Location 161,Caller 1837,0,0,3,True,Met SLA,Resolved by 199,2016-05-03 00:20:00,code 7,2016-05-08 01:07:00,2016-05-03 00:14:00,0.1,0.0041666666666666,120.88333333333334,5.036805555555556,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025166,Closed,False,Phone,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,Location 56,Caller 2049,0,0,9,False,Breached SLA,Resolved by 24,2016-05-09 22:13:00,code 9,2016-05-14 23:07:00,2016-05-03 00:16:00,165.95,6.914583333333333,286.85,11.952083333333334,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,0,3-7 Days
INC0025167,Closed,False,Phone,Category 57,Subcategory 23,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 140,Location 204,Caller 2420,5,0,11,False,Breached SLA,Resolved by 126,2016-05-16 09:15:00,code 6,2016-05-21 10:07:00,2016-05-03 01:11:00,320.06666666666666,13.33611111111111,440.9333333333333,18.372222222222224,False,True,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,1,7-30 Days
INC0025168,Closed,False,Phone,Category 26,Subcategory 175,Symptom 375,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,Location 161,Caller 1837,0,0,2,True,Met SLA,Resolved by 44,2016-05-03 01:46:00,code 7,2016-05-08 02:07:00,2016-05-03 01:22:00,0.4,0.0166666666666666,120.75,5.03125,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025170,Closed,False,Phone,Category 20,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 218,Location 108,Caller 3241,0,0,3,True,Met SLA,Resolved by 199,2016-05-03 02:19:00,code 7,2016-05-08 03:07:00,2016-05-03 01:36:00,0.7166666666666667,0.0298611111111111,121.51666666666668,5.063194444444444,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025172,Closed,False,Phone,Category 46,Subcategory 223,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,Location 161,Caller 3628,0,0,2,True,Met SLA,Resolved by 174,2016-05-03 02:05:00,code 7,2016-05-08 02:07:00,2016-05-03 02:03:00,0.0333333333333333,0.0013888888888888,120.06666666666666,5.002777777777777,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025173,Closed,False,Phone,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,Location 161,Caller 158,0,0,3,True,Met SLA,Resolved by 5,2016-05-03 04:12:00,code 6,2016-05-08 05:07:00,2016-05-03 02:45:00,1.45,0.0604166666666666,122.36666666666666,5.098611111111111,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025174,Closed,False,Phone,Category 9,Subcategory 164,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,Location 161,Caller 1218,0,0,2,True,Met SLA,Resolved by 44,2016-05-03 03:35:00,code 7,2016-05-08 04:07:00,2016-05-03 03:28:00,0.1166666666666666,0.0048611111111111,120.65,5.027083333333334,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025175,Closed,False,Phone,Category 46,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,Location 204,Caller 2758,0,0,2,True,Met SLA,Resolved by 177,2016-05-03 15:06:00,code 6,2016-05-08 15:07:00,2016-05-03 03:35:00,11.516666666666667,0.4798611111111111,131.53333333333333,5.480555555555555,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025176,Closed,False,Phone,Category 57,Subcategory 170,Symptom 242,1 - High,2 - Medium,2 - High,Group 65,Resolver 25,Location 161,Caller 3628,1,0,9,False,Breached SLA,Resolved by 23,2016-05-04 01:25:00,code 6,2016-05-09 02:07:00,2016-05-03 03:36:00,21.816666666666663,0.9090277777777778,142.51666666666668,5.938194444444445,False,False,2016-05-03,2016,5,May,Tuesday,2,High,1,2,2016-05,1,0,0,4-24 Hours
INC0025177,Closed,False,Phone,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,Location 143,Caller 605,0,0,2,True,Met SLA,Resolved by 44,2016-05-03 04:52:00,code 7,2016-05-08 05:07:00,2016-05-03 04:50:00,0.0333333333333333,0.0013888888888888,120.28333333333332,5.011805555555555,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025178,Closed,False,Phone,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,Location 188,Caller 90,0,0,2,True,Met SLA,Resolved by 5,2016-05-03 05:22:00,code 6,2016-05-08 06:07:00,2016-05-03 05:21:00,0.0166666666666666,0.0006944444444444,120.76666666666668,5.031944444444444,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025180,Closed,False,Phone,Category 46,Subcategory 223,Symptom 258,1 - High,1 - High,1 - Critical,Group 51,Resolver 25,Location 161,Caller 3628,3,0,25,False,Breached SLA,Resolved by 23,2016-06-08 18:04:00,code 6,2016-06-13 18:07:00,2016-05-03 05:51:00,876.2166666666667,36.50902777777778,996.2666666666668,41.51111111111111,False,True,2016-05-03,2016,5,May,Tuesday,1,Critical,1,1,2016-05,1,0,1,30+ Days
INC0025182,Closed,False,Phone,Category 57,Subcategory 170,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 210,Location 161,Caller 2478,0,0,8,False,Breached SLA,Resolved by 3,2016-05-16 14:13:00,Unknown,2016-05-21 15:07:00,2016-05-03 05:59:00,320.2333333333333,13.343055555555557,441.1333333333333,18.38055555555556,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,0,7-30 Days
INC0025183,Closed,False,Phone,Category 57,Subcategory 185,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 140,Location 204,Caller 2320,1,0,5,True,Met SLA,Resolved by 126,2016-05-05 12:01:00,code 6,2016-05-10 12:07:00,2016-05-03 06:19:00,53.7,2.2375000000000003,173.8,7.241666666666667,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,1-3 Days
INC0025185,Closed,False,Phone,Category 46,Subcategory 47,Symptom 93,2 - Medium,1 - High,2 - High,Group 31,Resolver 207,Location 136,Caller 3437,0,0,4,False,Breached SLA,Resolved by 188,2016-05-03 14:19:00,code 6,2016-05-08 15:07:00,2016-05-03 07:20:00,6.983333333333333,0.2909722222222222,127.78333333333332,5.324305555555555,False,False,2016-05-03,2016,5,May,Tuesday,2,High,2,1,2016-05,1,0,0,4-24 Hours
INC0025186,Closed,False,Phone,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 194,Location 82,Caller 1432,1,0,6,True,Met SLA,Resolved by 177,2016-05-03 15:26:00,code 6,2016-05-08 16:07:00,2016-05-03 07:24:00,8.033333333333333,0.3347222222222222,128.71666666666667,5.363194444444445,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025187,Closed,False,Phone,Category 43,Subcategory 105,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 82,Resolver 233,Location 204,Caller 3525,1,0,2,True,Met SLA,Resolved by 212,2016-05-03 07:44:00,code 6,2016-05-08 08:07:00,2016-05-03 07:35:00,0.15,0.0062499999999999,120.53333333333332,5.022222222222222,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025188,Closed,False,Phone,Category 28,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 172,Location 51,Caller 3768,1,0,5,True,Met SLA,Resolved by 155,2016-05-04 08:02:00,code 6,2016-05-09 08:07:00,2016-05-03 07:43:00,24.316666666666663,1.0131944444444445,144.4,6.016666666666667,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,1-3 Days
INC0025189,Closed,False,Phone,Category 57,Subcategory 170,Symptom 296,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,Location 161,Caller 5317,0,0,7,False,Breached SLA,Resolved by 2,2016-05-09 15:38:00,code 7,2016-05-14 16:07:00,2016-05-03 07:44:00,151.9,6.329166666666667,272.3833333333333,11.349305555555556,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,0,3-7 Days
INC0025190,Closed,False,Phone,Category 42,Subcategory 223,Symptom 532,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 194,Location 143,Caller 735,1,0,3,True,Met SLA,Resolved by 177,2016-05-03 15:28:00,code 6,2016-05-08 16:07:00,2016-05-03 07:46:00,7.7,0.3208333333333333,128.35,5.347916666666666,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025193,Closed,False,Phone,Category 42,Subcategory 223,Symptom 532,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 194,Location 161,Caller 4052,1,0,4,True,Met SLA,Resolved by 177,2016-05-03 15:30:00,code 6,2016-05-08 16:07:00,2016-05-03 07:51:00,7.65,0.31875,128.26666666666668,5.344444444444445,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025194,Closed,False,Phone,Category 46,Subcategory 251,Symptom 218,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,Location 204,Caller 4507,3,0,12,True,Met SLA,Resolved by 139,2016-05-06 11:45:00,code 8,2016-05-11 12:27:00,2016-05-03 07:54:00,75.85,3.1604166666666664,196.55,8.189583333333333,False,True,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,1,3-7 Days
INC0025195,Closed,False,Phone,Category 26,Subcategory 175,Symptom 116,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 69,Location 93,Caller 1854,2,0,10,False,Breached SLA,Resolved by 62,2016-05-10 16:24:00,code 6,2016-05-15 17:07:00,2016-05-03 08:02:00,176.36666666666667,7.348611111111111,297.0833333333333,12.37847222222222,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,0,7-30 Days
INC0025196,Closed,False,Phone,Category 23,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 13,Location 85,Caller 881,1,0,4,True,Met SLA,Resolved by 11,2016-05-03 08:13:00,code 7,2016-05-08 09:07:00,2016-05-03 08:03:00,0.1666666666666666,0.0069444444444444,121.06666666666666,5.044444444444444,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025197,Closed,False,Phone,Category 46,Subcategory 223,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 51,Resolver 25,Location 188,Caller 1904,0,0,17,False,Breached SLA,Resolved by 23,2016-06-08 10:31:00,code 6,2016-06-13 11:07:00,2016-05-03 08:05:00,866.4333333333333,36.10138888888888,987.0333333333332,41.12638888888889,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,0,30+ Days
INC0025198,Closed,False,Phone,Category 37,Subcategory 135,Symptom 118,2 - Medium,2 - Medium,3 - Moderate,Group 48,Resolver 74,Location 143,Caller 56,0,0,2,True,Met SLA,Resolved by 67,2016-05-05 15:38:00,code 6,2016-05-10 16:07:00,2016-05-03 08:07:00,55.516666666666666,2.313194444444445,176.0,7.333333333333333,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,1-3 Days
INC0025199,Closed,False,Phone,Category 9,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,Location 204,Caller 2672,0,0,2,True,Met SLA,Resolved by 126,2016-05-03 11:48:00,code 6,2016-05-08 12:07:00,2016-05-03 08:11:00,3.6166666666666663,0.1506944444444444,123.93333333333334,5.163888888888889,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025200,Closed,False,Phone,Category 26,Subcategory 174,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,Location 46,Caller 5268,1,0,2,True,Met SLA,Resolved by 212,2016-05-03 08:16:00,code 6,2016-05-08 09:07:00,2016-05-03 08:11:00,0.0833333333333333,0.0034722222222222,120.93333333333334,5.038888888888889,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025201,Closed,False,Phone,Category 26,Subcategory 175,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,Location 46,Caller 5268,1,0,2,True,Met SLA,Resolved by 212,2016-05-03 08:16:00,code 6,2016-05-08 09:07:00,2016-05-03 08:11:00,0.0833333333333333,0.0034722222222222,120.93333333333334,5.038888888888889,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025202,Closed,False,Phone,Category 53,Subcategory 174,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,Location 179,Caller 305,0,0,2,True,Met SLA,Resolved by 11,2016-05-03 08:29:00,code 9,2016-05-08 09:07:00,2016-05-03 08:12:00,0.2833333333333333,0.0118055555555555,120.91666666666669,5.038194444444445,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025203,Closed,False,Phone,Category 20,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,Location 204,Caller 1493,0,0,4,True,Met SLA,Resolved by 32,2016-05-03 15:09:00,code 7,2016-05-08 15:10:00,2016-05-03 08:19:00,6.833333333333333,0.2847222222222222,126.85,5.285416666666666,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025204,Closed,False,Phone,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 34,Location 108,Caller 5362,1,0,5,True,Met SLA,Resolved by 33,2016-05-03 13:49:00,code 6,2016-05-08 14:07:00,2016-05-03 08:21:00,5.466666666666667,0.2277777777777777,125.76666666666668,5.240277777777778,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025206,Closed,False,Phone,Category 26,Subcategory 164,Symptom 295,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,Location 161,Caller 3049,0,0,3,True,Met SLA,Resolved by 66,2016-05-03 08:55:00,code 7,2016-05-08 09:07:00,2016-05-03 08:23:00,0.5333333333333333,0.0222222222222222,120.73333333333332,5.030555555555556,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025205,Closed,False,Phone,Category 53,Subcategory 174,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 180,Location 204,Caller 1353,5,0,12,True,Met SLA,Resolved by 163,2016-05-05 09:13:00,Unknown,2016-05-10 10:07:00,2016-05-03 08:23:00,48.833333333333336,2.0347222222222223,169.73333333333332,7.072222222222222,False,True,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,1,1-3 Days
INC0025207,Closed,False,Phone,Category 57,Subcategory 270,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,Location 229,Caller 5461,0,0,2,True,Met SLA,Resolved by 143,2016-05-03 09:02:00,code 10,2016-05-08 09:07:00,2016-05-03 08:25:00,0.6166666666666667,0.0256944444444444,120.7,5.029166666666667,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025210,Closed,False,Phone,Category 9,Subcategory 164,Symptom 462,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 236,Location 143,Caller 2016,4,0,12,True,Met SLA,Resolved by 215,2016-05-03 17:09:00,code 6,2016-05-08 17:10:00,2016-05-03 08:29:00,8.666666666666666,0.3611111111111111,128.68333333333334,5.361805555555556,False,True,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,1,4-24 Hours
INC0025211,Closed,False,Phone,Category 32,Subcategory 9,Symptom 105,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,Location 93,Caller 3087,0,0,2,True,Met SLA,Resolved by 11,2016-05-03 08:37:00,code 9,2016-05-08 09:07:00,2016-05-03 08:30:00,0.1166666666666666,0.0048611111111111,120.61666666666666,5.0256944444444445,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025212,Closed,False,Phone,Category 53,Subcategory 174,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,Location 199,Caller 3763,0,0,18,False,Breached SLA,Resolved by 158,2016-06-17 14:51:00,code 6,2016-06-22 15:00:00,2016-05-03 08:30:00,1086.35,45.26458333333333,1206.5,50.270833333333336,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,0,30+ Days
INC0025213,Closed,False,Phone,Category 22,Subcategory 40,Symptom 459,2 - Medium,2 - Medium,3 - Moderate,Group 75,Resolver 230,Location 143,Caller 3466,0,0,11,False,Breached SLA,Resolved by 209,2016-05-19 17:13:00,code 16,2016-05-24 18:07:00,2016-05-03 08:31:00,392.7,16.3625,513.6,21.4,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,0,7-30 Days
INC0025214,Closed,False,Phone,Category 42,Subcategory 223,Symptom 65,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 194,Location 69,Caller 2225,1,0,3,True,Met SLA,Resolved by 177,2016-05-03 15:47:00,code 6,2016-05-08 16:07:00,2016-05-03 08:32:00,7.25,0.3020833333333333,127.58333333333331,5.315972222222222,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025215,Closed,False,Phone,Category 35,Subcategory 28,Symptom 506,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,Location 179,Caller 709,0,0,2,True,Met SLA,Resolved by 15,2016-05-03 08:55:00,code 7,2016-05-08 09:07:00,2016-05-03 08:33:00,0.3666666666666666,0.0152777777777777,120.56666666666666,5.023611111111111,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025216,Closed,False,Phone,Category 42,Subcategory 223,Symptom 534,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,Location 161,Caller 5131,0,0,2,True,Met SLA,Resolved by 15,2016-05-03 08:38:00,code 7,2016-05-08 09:07:00,2016-05-03 08:35:00,0.05,0.0020833333333333,120.53333333333332,5.022222222222222,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025217,Closed,False,Phone,Category 9,Subcategory 145,Unknown,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,Location 161,Caller 5281,0,0,5,True,Met SLA,Resolved by 22,2016-05-03 09:58:00,code 10,2016-05-08 10:07:00,2016-05-03 08:35:00,1.3833333333333333,0.0576388888888888,121.53333333333332,5.063888888888889,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025218,Closed,False,Phone,Category 23,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 13,Location 96,Caller 2529,4,0,5,False,Breached SLA,Resolved by 11,2016-05-03 08:48:00,code 6,2016-05-08 09:07:00,2016-05-03 08:37:00,0.1833333333333333,0.0076388888888888,120.5,5.020833333333333,False,True,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,1,0-4 Hours
INC0025222,Closed,False,Phone,Category 53,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 115,Location 46,Caller 3757,4,0,17,False,Breached SLA,Resolved by 103,2016-05-31 14:26:00,code 9,2016-06-05 15:07:00,2016-05-03 08:39:00,677.7833333333333,28.240972222222226,798.4666666666667,33.269444444444446,False,True,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,1,7-30 Days
INC0025220,Closed,False,Phone,Category 53,Subcategory 114,Symptom 10,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 17,Location 46,Caller 5153,1,0,3,True,Met SLA,Resolved by 15,2016-05-03 08:59:00,code 7,2016-05-08 09:07:00,2016-05-03 08:39:00,0.3333333333333333,0.0138888888888888,120.46666666666668,5.019444444444445,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025223,Closed,False,Phone,Category 26,Subcategory 174,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,Location 43,Caller 1936,0,0,3,True,Met SLA,Resolved by 114,2016-05-03 16:09:00,code 9,2016-05-08 16:10:00,2016-05-03 08:40:00,7.483333333333333,0.3118055555555555,127.5,5.3125,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025224,Closed,False,Phone,Category 42,Subcategory 223,Symptom 532,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 194,Location 54,Caller 2736,1,0,4,True,Met SLA,Resolved by 177,2016-05-03 16:29:00,code 6,2016-05-08 17:07:00,2016-05-03 08:40:00,7.816666666666666,0.3256944444444444,128.45,5.352083333333333,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025226,Closed,False,Phone,Category 61,Subcategory 36,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 53,Location 35,Caller 2539,1,0,3,True,Met SLA,Resolved by 50,2016-05-03 14:15:00,code 7,2016-05-08 15:07:00,2016-05-03 08:42:00,5.55,0.2312499999999999,126.41666666666669,5.267361111111112,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,4-24 Hours
INC0025227,Closed,False,Phone,Category 53,Subcategory 82,Symptom 491,2 - Medium,2 - Medium,3 - Moderate,Group 76,Resolver 241,Location 108,Caller 4055,0,0,6,False,Breached SLA,Resolved by 220,2016-05-13 11:43:00,code 3,2016-05-18 12:07:00,2016-05-03 08:43:00,243.0,10.125,363.4,15.141666666666666,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,0,7-30 Days
INC0025228,Closed,False,Phone,Category 42,Subcategory 223,Symptom 65,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,Location 45,Caller 4594,0,0,2,True,Met SLA,Resolved by 15,2016-05-03 08:45:00,code 6,2016-05-08 09:07:00,2016-05-03 08:43:00,0.0333333333333333,0.0013888888888888,120.4,5.016666666666667,False,False,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,0,0,0,0-4 Hours
INC0025229,Closed,False,Phone,Category 42,Subcategory 223,Symptom 65,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 200,Location 108,Caller 2419,8,0,30,False,Breached SLA,Resolved by 182,2016-06-16 18:09:00,code 6,2016-06-21 18:10:00,2016-05-03 08:46:00,1065.3833333333334,44.390972222222224,1185.4,49.39166666666667,False,True,2016-05-03,2016,5,May,Tuesday,3,Moderate,2,2,2016-05,1,0,1,30+ Days
